Price,Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
710000.0,Glen Huntly,22/89 Neerim Rd,2,t,S,Buxton,25/02/2017,10.4,3163.0,2.0,1.0,1.0,0.0,78.0,1970.0,Glen Eira,-37.8866,145.0396,Southern Metropolitan,2403.0
853000.0,Taylors Lakes,1 Cowes Pl,4,h,S,Barry,15/07/2017,15.5,3038.0,4.0,3.0,2.0,724.0,330.0,1990.0,Brimbank,-37.70941,144.7873,Western Metropolitan,5336.0
1215000.0,Collingwood,31/78 Oxford St,2,u,S,Jellis,24/09/2016,1.6,3066.0,3.0,2.0,1.0,0.0,,1895.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553.0
700000.0,Elsternwick,1/20 College St,2,u,S,Biggin,7/11/2016,8.5,3185.0,2.0,1.0,2.0,99.0,92.0,,Glen Eira,-37.8951,145.0085,Southern Metropolitan,4898.0
1535000.0,Bentleigh,21 Bruce St,3,h,S,Buxton,28/08/2016,13.0,3204.0,2.0,2.0,2.0,572.0,150.0,1930.0,Glen Eira,-37.9148,145.0404,Southern Metropolitan,6795.0
585000.0,Essendon,3/134 Cooper St,2,u,VB,Nelson,15/10/2016,8.0,3040.0,2.0,1.0,1.0,160.0,,,Moonee Valley,-37.7421,144.8995,Western Metropolitan,9264.0
1016000.0,Strathmore,47 York St,3,h,S,Considine,12/08/2017,8.2,3041.0,3.0,2.0,1.0,304.0,,,Moonee Valley,-37.734559999999995,144.91521,Western Metropolitan,3284.0
953000.0,Yallambie,36 Longacres Rd,4,h,S,Fletchers,15/10/2016,15.0,3085.0,4.0,2.0,2.0,551.0,150.0,1997.0,Banyule,-37.7302,145.0883,Northern Metropolitan,1369.0
1586000.0,Mount Waverley,34 Park La,3,h,S,Stockdale,23/09/2017,14.2,3149.0,3.0,1.0,1.0,718.0,138.0,1955.0,,-37.88061,145.12448999999995,Eastern Metropolitan,13366.0
970000.0,Brunswick East,54 Victoria St,2,h,S,Nelson,27/06/2016,4.5,3057.0,1.0,1.0,1.0,213.0,,,Moreland,-37.7689,144.9788,Northern Metropolitan,5533.0
1050000.0,Templestowe Lower,6 Boonah Ct,5,h,PI,Barry,4/03/2017,13.8,3107.0,5.0,3.0,2.0,728.0,,,Manningham,-37.7601,145.1229,Eastern Metropolitan,5420.0
900000.0,Eltham North,4 Colric Pl,3,h,S,Fletchers,12/08/2017,18.0,3095.0,3.0,2.0,2.0,812.0,129.0,1980.0,Nillumbik,-37.70577,145.1316,Eastern Metropolitan,2346.0
910000.0,Ringwood East,8 Marwarra St,4,h,S,Fletchers,3/06/2017,21.3,3135.0,4.0,1.0,2.0,669.0,179.0,1965.0,Maroondah,-37.816559999999996,145.24247,Eastern Metropolitan,4407.0
357000.0,Elwood,7/8 John St,1,u,S,Chisholm,7/05/2016,7.7,3184.0,1.0,1.0,1.0,0.0,50.0,1965.0,Port Phillip,-37.8785,144.9885,Southern Metropolitan,8989.0
2860000.0,Surrey Hills,4 Norris St,4,h,S,Marshall,7/11/2016,11.2,3127.0,4.0,2.0,2.0,779.0,264.0,2014.0,Boroondara,-37.8185,145.0878,Southern Metropolitan,5457.0
655000.0,Caulfield North,14/129 Kambrook Rd,2,u,S,hockingstuart,13/05/2017,8.1,3161.0,2.0,1.0,1.0,0.0,,,Glen Eira,-37.8806,145.0346,Southern Metropolitan,6923.0
395000.0,Footscray,5/248 Gordon St,2,u,S,Sweeney,15/07/2017,5.1,3011.0,2.0,1.0,1.0,0.0,73.0,1970.0,Maribyrnong,-37.797109999999996,144.88825,Western Metropolitan,7570.0
577000.0,Fawkner,13A Queens Pde,3,t,S,Brad,27/05/2017,13.1,3060.0,3.0,1.0,1.0,164.0,,2003.0,Moreland,-37.71976,144.97121,Northern Metropolitan,5070.0
1200000.0,Maidstone,26 Inkerman St,3,h,SP,Biggin,4/02/2016,9.2,3012.0,3.0,1.0,1.0,589.0,,,Maribyrnong,-37.7863,144.881,Western Metropolitan,3873.0
1022500.0,Burwood,2/32 McIntyre St,3,u,S,Ray,3/12/2016,11.7,3125.0,3.0,2.0,2.0,265.0,130.0,2000.0,Whitehorse,-37.8516,145.1056,Southern Metropolitan,5678.0
490000.0,Maidstone,1/12 Clarendon St,3,h,SP,Biggin,26/07/2016,9.2,3012.0,3.0,1.0,2.0,269.0,80.0,1960.0,Maribyrnong,-37.7844,144.8665,Western Metropolitan,3873.0
1316000.0,Doncaster,33 Somerville St,4,h,S,Jellis,7/11/2016,13.9,3108.0,4.0,2.0,2.0,716.0,155.0,1965.0,Manningham,-37.778,145.1173,Eastern Metropolitan,9028.0
1400000.0,Ascot Vale,11 Milton St,4,h,SP,Nelson,17/06/2017,4.3,3032.0,4.0,1.0,3.0,165.0,,1910.0,Moonee Valley,-37.77352,144.92188000000004,Western Metropolitan,6567.0
900000.0,Cheltenham,44 Eunice Dr,3,h,S,Barry,24/06/2017,17.9,3192.0,3.0,1.0,2.0,537.0,120.0,1965.0,Kingston,-37.963879999999996,145.07807,Southern Metropolitan,9758.0
517500.0,Bentleigh,8/187 Tucker Rd,3,u,S,Buxton,28/08/2016,13.0,3204.0,3.0,1.0,1.0,0.0,,1970.0,Glen Eira,-37.9178,145.0511,Southern Metropolitan,6795.0
3225000.0,Camberwell,1288 Toorak Rd,4,h,SA,RT,3/09/2016,7.8,3124.0,4.0,3.0,2.0,934.0,,,Boroondara,-37.8496,145.0869,Southern Metropolitan,8920.0
810000.0,Eltham,5 Thomas St,3,h,VB,Morrison,19/08/2017,18.0,3095.0,3.0,2.0,2.0,868.0,135.0,1980.0,,-37.70659000000001,145.16345,Eastern Metropolitan,6990.0
985000.0,Heidelberg,6 Clyde Ct,3,h,S,Nelson,23/09/2017,8.9,3084.0,3.0,1.0,2.0,528.0,118.0,1955.0,,-37.74821,145.06933,Eastern Metropolitan,2890.0
930000.0,Brighton East,244a South Rd,3,h,SP,Marshall,3/09/2016,10.7,3187.0,3.0,1.0,1.0,329.0,117.0,1930.0,Bayside,-37.9317,145.0218,Southern Metropolitan,6938.0
326000.0,Melton South,8 Charles Ct,3,h,S,hockingstuart,22/07/2017,29.8,3338.0,3.0,1.0,1.0,611.0,115.0,1985.0,Melton,-37.69467,144.57827,Western Victoria,4718.0
642000.0,Boronia,39 Lockwoods Rd,3,h,S,Stockdale,1/07/2017,25.0,3155.0,3.0,2.0,2.0,968.0,,,Knox,-37.846740000000004,145.29351,Eastern Metropolitan,9704.0
622000.0,Hampton Park,75 Pound Rd,4,h,SP,FN,8/07/2017,33.3,3976.0,4.0,2.0,2.0,654.0,,1989.0,Casey,-38.02683,145.25871,South-Eastern Metropolitan,8256.0
1075000.0,Brunswick,68 Gold St,3,h,S,Nelson,22/04/2017,5.2,3056.0,3.0,1.0,0.0,222.0,,,Moreland,-37.7743,144.9569,Northern Metropolitan,11918.0
1750000.0,Glen Iris,12 Walerna Rd,3,h,S,Jellis,7/05/2016,9.2,3146.0,3.0,2.0,2.0,652.0,,,Boroondara,-37.8556,145.06799999999996,Southern Metropolitan,10412.0
712000.0,Essendon North,2/26 Renown St,3,u,S,Nelson,22/08/2016,9.4,3041.0,3.0,2.0,2.0,189.0,104.0,2009.0,Moonee Valley,-37.7374,144.9006,Western Metropolitan,1308.0
2520000.0,Hampton,139 Linacre Rd,5,h,S,Buxton,6/08/2016,13.7,3188.0,5.0,4.0,2.0,661.0,,1960.0,Bayside,-37.9438,145.0184,Southern Metropolitan,5454.0
770000.0,Airport West,50 Bedford St,3,h,SP,Nelson,4/03/2017,13.5,3042.0,3.0,2.0,1.0,0.0,145.0,1965.0,Moonee Valley,-37.7203,144.8755,Western Metropolitan,3464.0
1610000.0,Rosanna,206 Waiora Rd,4,h,S,Bekdon,18/06/2016,11.4,3084.0,4.0,1.0,4.0,1613.0,,,Banyule,-37.7324,145.0606,Eastern Metropolitan,3540.0
625000.0,Hampton Park,4 Somerville Rd,4,h,S,Rexhepi,26/08/2017,33.3,3976.0,4.0,1.0,2.0,640.0,136.0,1960.0,,-38.02981,145.24826000000004,South-Eastern Metropolitan,8256.0
903000.0,Kensington,33 Chelmsford St,2,h,S,Rendina,22/04/2017,4.2,3031.0,2.0,1.0,0.0,184.0,,,Melbourne,-37.7964,144.9339,Northern Metropolitan,5263.0
751000.0,Doncaster,4/30 Fromhold Dr,3,t,S,McGrath,16/09/2017,12.4,3108.0,3.0,2.0,1.0,170.0,139.0,2010.0,,-37.78267,145.14278000000004,Eastern Metropolitan,9028.0
800000.0,Bentleigh East,48a Purtell St,3,t,S,Buxton,7/05/2016,13.9,3165.0,3.0,2.0,1.0,353.0,,,Glen Eira,-37.9262,145.055,Southern Metropolitan,10969.0
640000.0,Reservoir,1E Black St,3,t,PI,Ray,26/08/2017,12.0,3073.0,3.0,1.0,1.0,224.0,128.0,2008.0,,-37.71289,145.01967,Northern Metropolitan,21650.0
625000.0,Carnegie,4/62 Moonya Rd,2,u,S,Woodards,7/11/2016,11.4,3163.0,2.0,1.0,1.0,78.0,,,Glen Eira,-37.8967,145.0627,Southern Metropolitan,7822.0
1300000.0,Essendon West,25 Garnet St,5,h,S,Nelson,16/07/2016,9.8,3040.0,5.0,2.0,2.0,616.0,184.0,1950.0,Moonee Valley,-37.7497,144.8867,Western Metropolitan,588.0
972500.0,Preston,39 William St,3,h,S,Nelson,3/06/2017,8.4,3072.0,3.0,1.0,1.0,448.0,103.0,1930.0,Darebin,-37.734429999999996,145.00201,Northern Metropolitan,14577.0
860500.0,Watsonia,295 Greenwood Dr,3,h,S,Barry,24/09/2016,14.9,3087.0,3.0,2.0,0.0,767.0,147.0,1960.0,Banyule,-37.7084,145.0788,Northern Metropolitan,2329.0
727000.0,Dandenong North,3 Victor Av,3,h,S,C21,15/07/2017,24.7,3175.0,3.0,1.0,1.0,763.0,,,Greater Dandenong,-37.95466,145.21193,South-Eastern Metropolitan,8322.0
1240000.0,Prahran,6 Wynnstay Rd,3,h,S,hockingstuart,4/03/2017,4.5,3181.0,3.0,1.0,0.0,223.0,,,Stonnington,-37.8527,145.0088,Southern Metropolitan,7717.0
880000.0,Coburg,269 Bell St,3,h,S,Nelson,19/08/2017,6.7,3058.0,3.0,1.0,1.0,379.0,107.0,1910.0,,-37.73999,144.95141,Northern Metropolitan,11204.0
640000.0,Frankston,42 Kars St,3,h,S,hockingstuart,1/07/2017,38.0,3199.0,3.0,2.0,1.0,368.0,,,Frankston,-38.1523,145.11874,South-Eastern Metropolitan,17055.0
1920000.0,Kew East,52 Frater St,3,h,S,Jellis,10/12/2016,7.5,3102.0,3.0,1.0,2.0,672.0,152.0,1940.0,Boroondara,-37.789,145.0616,Southern Metropolitan,2671.0
470000.0,Murrumbeena,7/502 Neerim Rd,1,t,S,Thomson,27/05/2017,10.1,3163.0,1.0,1.0,1.0,0.0,76.0,2000.0,Glen Eira,-37.89018,145.06865,Southern Metropolitan,4442.0
1700000.0,Doncaster,1 Adelle Ct,3,h,S,Barry,29/04/2017,13.9,3108.0,3.0,2.0,2.0,820.0,,,Manningham,-37.7803,145.1248,Eastern Metropolitan,9028.0
1030000.0,Altona North,22 Knapp St,4,h,PI,hockingstuart,8/07/2017,9.4,3025.0,4.0,3.0,2.0,533.0,,,Hobsons Bay,-37.827259999999995,144.83533,Western Metropolitan,5132.0
2170000.0,Balwyn North,3 Alpha St,4,h,SP,Fletchers,16/04/2016,9.2,3104.0,4.0,2.0,2.0,1040.0,,,Boroondara,-37.7992,145.0907,Southern Metropolitan,7809.0
501000.0,Glenroy,14 William St,3,h,SP,Raine,28/05/2016,13.0,3046.0,3.0,1.0,1.0,348.0,,,Moreland,-37.7119,144.9111,Northern Metropolitan,8870.0
800000.0,Preston,47 Youngman St,2,h,VB,Nelson,20/05/2017,8.8,3072.0,2.0,1.0,1.0,405.0,,,Darebin,-37.7356,145.0087,Northern Metropolitan,14577.0
1500000.0,Strathmore,124 Woodland St,3,h,SP,McDonald,17/09/2016,9.7,3041.0,3.0,2.0,4.0,722.0,196.0,1950.0,Moonee Valley,-37.7427,144.9226,Western Metropolitan,3284.0
2150000.0,Ivanhoe East,11 Warncliffe Rd,3,h,S,Miles,7/05/2016,9.0,3079.0,3.0,2.0,2.0,1232.0,,,Banyule,-37.7767,145.0592,Eastern Metropolitan,1554.0
785000.0,Moorabbin,2/1 Perry St,3,t,S,Ray,16/04/2016,14.6,3189.0,3.0,2.0,2.0,169.0,,,Kingston,-37.9385,145.0397,Southern Metropolitan,2555.0
351000.0,Reservoir,24 Daleglen St,1,h,SP,Harcourts,8/07/2017,12.0,3073.0,1.0,1.0,1.0,168.0,63.0,1950.0,Darebin,-37.69828,145.02184,Northern Metropolitan,21650.0
560000.0,Sunshine West,147 Hilma St,3,h,S,Barry,3/12/2016,13.5,3020.0,3.0,1.0,3.0,582.0,115.0,1970.0,Brimbank,-37.7906,144.7929,Western Metropolitan,6763.0
2490000.0,Kew East,43 Oswin St,4,h,S,Marshall,3/09/2016,7.5,3102.0,3.0,2.0,2.0,712.0,14.0,,Boroondara,-37.7936,145.0566,Southern Metropolitan,2671.0
410000.0,Epping,111 Duffy St,3,h,SP,hockingstuart,22/07/2017,19.6,3076.0,3.0,1.0,1.0,216.0,,,Whittlesea,-37.64151,145.02265,Northern Metropolitan,10926.0
965000.0,Richmond,8 Neptune St,2,h,S,Biggin,22/08/2016,2.6,3121.0,2.0,1.0,0.0,158.0,,1900.0,Yarra,-37.8201,145.007,Northern Metropolitan,14949.0
870000.0,Maribyrnong,25 Cedar Dr,3,h,SP,Nelson,3/12/2016,8.7,3032.0,3.0,2.0,2.0,392.0,,,Maribyrnong,-37.774,144.8744,Western Metropolitan,4918.0
495000.0,West Footscray,77 Suffolk St,2,h,S,Burnham,24/09/2016,8.2,3012.0,2.0,1.0,2.0,161.0,700.0,1977.0,Maribyrnong,-37.7905,144.8714,Western Metropolitan,5058.0
350000.0,Carnegie,10/12 St Huberts Rd,1,u,S,hockingstuart,19/11/2016,11.4,3163.0,1.0,1.0,1.0,0.0,53.0,1980.0,Glen Eira,-37.8894,145.0508,Southern Metropolitan,7822.0
950000.0,Niddrie,42 Newman Cr,4,h,SP,Nelson,15/07/2017,10.4,3042.0,4.0,1.0,2.0,558.0,148.0,1970.0,Moonee Valley,-37.73834,144.88197,Western Metropolitan,2291.0
805000.0,Surrey Hills,1/308 Canterbury Rd,2,u,S,hockingstuart,13/08/2016,11.2,3127.0,2.0,1.0,2.0,297.0,,,Boroondara,-37.8255,145.092,Southern Metropolitan,5457.0
1815000.0,Williamstown,73 Victoria St,4,h,PI,Sweeney,8/10/2016,8.0,3016.0,4.0,3.0,2.0,321.0,287.0,,Hobsons Bay,-37.8623,144.8884,Western Metropolitan,6380.0
890000.0,Coburg,1B Crozier St,3,h,S,Peter,22/07/2017,6.7,3058.0,3.0,2.0,2.0,190.0,,2015.0,Moreland,-37.74978,144.97738,Northern Metropolitan,11204.0
845000.0,Flemington,12 John St,2,h,S,Nelson,18/03/2017,4.4,3031.0,2.0,1.0,1.0,0.0,,1910.0,Moonee Valley,-37.7838,144.9273,Northern Metropolitan,3593.0
1100000.0,Oak Park,10 Grevillia Rd,5,h,PI,Nelson,12/11/2016,11.5,3046.0,5.0,2.0,4.0,783.0,223.0,1950.0,Moreland,-37.7207,144.9263,Northern Metropolitan,2651.0
1500000.0,Balwyn North,141 Greythorn Rd,5,h,S,hockingstuart,12/06/2016,9.2,3104.0,3.0,1.0,1.0,800.0,,1950.0,Boroondara,-37.8023,145.0976,Southern Metropolitan,7809.0
1494000.0,Williamstown,3 Garden St,3,h,S,RT,3/06/2017,6.8,3016.0,3.0,1.0,0.0,333.0,,,Hobsons Bay,-37.8649,144.89524,Western Metropolitan,6380.0
1450000.0,Footscray,20 Nicholson St,4,h,SP,Village,28/08/2016,6.4,3011.0,4.0,1.0,1.0,799.0,160.0,1910.0,Maribyrnong,-37.7958,144.9001,Western Metropolitan,7570.0
1000000.0,Maidstone,44 Inkerman St,2,h,SP,Prof.,10/12/2016,9.2,3012.0,2.0,1.0,2.0,700.0,,,Maribyrnong,-37.7861,144.8791,Western Metropolitan,3873.0
515000.0,Werribee,1/4 Tedesco Ct,3,h,SP,YPA,16/09/2017,14.7,3030.0,3.0,2.0,1.0,251.0,194.0,2012.0,,-37.90918,144.68325,Western Metropolitan,16166.0
1130000.0,Montmorency,12 Aanensen Ct,3,h,S,Barry,27/05/2017,16.2,3094.0,3.0,2.0,2.0,842.0,,,Banyule,-37.72096,145.12948,Eastern Metropolitan,3891.0
1590000.0,Essendon,125a Ogilvie St,4,h,S,Nelson,12/11/2016,8.0,3040.0,4.0,3.0,1.0,475.0,272.0,2007.0,Moonee Valley,-37.7418,144.8938,Western Metropolitan,9264.0
1100000.0,Keilor East,5 Clover Ct,5,h,PI,Brad,14/05/2016,12.8,3033.0,4.0,2.0,2.0,781.0,,,Moonee Valley,-37.7497,144.8746,Western Metropolitan,5629.0
1165000.0,Abbotsford,22 Lulie St,3,h,S,Jellis,29/04/2017,2.5,3067.0,3.0,2.0,0.0,92.0,114.0,1888.0,Yarra,-37.797,144.9957,Northern Metropolitan,4019.0
583500.0,Sunshine West,18 Marchant Cr,3,h,S,S&L,29/07/2017,10.5,3020.0,3.0,1.0,1.0,672.0,110.0,1970.0,Brimbank,-37.80118,144.80996000000005,Western Metropolitan,6763.0
700000.0,St Kilda,2/79 Barkly St,2,u,S,Whiting,28/05/2016,6.1,3182.0,2.0,1.0,1.0,0.0,,,Port Phillip,-37.8626,144.9818,Southern Metropolitan,13240.0
3600000.0,Hawthorn East,29 Fairmount Rd,3,h,S,Marshall,23/09/2017,6.2,3123.0,3.0,2.0,2.0,848.0,158.0,1929.0,,-37.83543,145.04606,Southern Metropolitan,6482.0
645500.0,Hillside,3 Dryburgh Pl,3,h,S,Prof.,16/09/2017,18.0,3037.0,3.0,2.0,2.0,719.0,155.0,2000.0,,-37.6883,144.74225,Western Metropolitan,5556.0
721000.0,Pascoe Vale,63 Cornwall Rd,3,h,S,Alexkarbon,27/11/2016,9.9,3044.0,3.0,1.0,2.0,542.0,,,Moreland,-37.7189,144.9367,Northern Metropolitan,7485.0
270000.0,Richmond,303/18 Tanner St,2,h,PI,Dingle,8/10/2016,2.6,3121.0,2.0,1.0,1.0,0.0,60.0,2004.0,Yarra,-37.8231,144.9906,Northern Metropolitan,14949.0
521000.0,Essendon,6/4 Ballater St,2,u,S,Nelson,10/09/2016,8.0,3040.0,2.0,1.0,1.0,0.0,,1970.0,Moonee Valley,-37.7504,144.9051,Western Metropolitan,9264.0
905000.0,Balwyn North,3/38 Severn St,2,u,S,Nelson,16/09/2017,9.7,3104.0,2.0,1.0,1.0,132.0,,1960.0,,-37.79681,145.06903,Southern Metropolitan,7809.0
370000.0,South Yarra,12 Stables La,1,u,SP,Marshall,7/05/2016,3.3,3141.0,1.0,1.0,1.0,0.0,,,Stonnington,-37.8423,144.997,Southern Metropolitan,14887.0
1609000.0,Caulfield East,24 Clifton St,4,h,S,Gary,3/09/2017,8.4,3145.0,4.0,2.0,2.0,664.0,155.0,1900.0,,-37.883759999999995,145.04476,Southern Metropolitan,608.0
582000.0,Watsonia,1/42 Wattle Dr,3,h,S,Ken,8/10/2016,14.9,3087.0,3.0,1.0,0.0,302.0,90.0,1950.0,Banyule,-37.7163,145.0768,Northern Metropolitan,2329.0
1160000.0,Moorabbin,17 Horsmunden Rd,4,h,S,Gary,28/05/2016,14.6,3189.0,4.0,2.0,2.0,588.0,199.0,2011.0,Kingston,-37.9395,145.0477,Southern Metropolitan,2555.0
1040000.0,Parkville,10/238 The Avenue,3,u,S,Nelson,28/08/2016,2.6,3052.0,3.0,2.0,1.0,0.0,,,Melbourne,-37.7818,144.9576,Northern Metropolitan,2309.0
830000.0,Hampton East,3 Besant St,2,h,PI,Buxton,27/06/2016,14.5,3188.0,2.0,1.0,2.0,658.0,,,Bayside,-37.9426,145.03,Southern Metropolitan,2356.0
2260000.0,South Melbourne,352 Moray St,4,h,PI,Marshall,7/05/2016,2.1,3205.0,5.0,3.0,0.0,190.0,232.0,1856.0,Port Phillip,-37.8377,144.9653,Southern Metropolitan,5943.0
821000.0,Cairnlea,2 Woodsdale Ct,4,h,PI,Sweeney,3/06/2017,14.8,3023.0,4.0,2.0,2.0,638.0,270.18,2009.0,Brimbank,-37.76189,144.78517,Western Metropolitan,2674.0
1582000.0,Hawthorn East,1 Torring Rd,2,h,S,Fletchers,15/10/2016,7.5,3123.0,2.0,2.0,2.0,358.0,,,Boroondara,-37.8341,145.0528,Southern Metropolitan,6482.0
757000.0,Mulgrave,13 Merrill St,3,h,S,Barry,17/06/2017,18.8,3170.0,3.0,1.0,1.0,664.0,,,Monash,-37.92773,145.16984,South-Eastern Metropolitan,7113.0
1278000.0,Coburg,23 Berry St,3,h,S,Peter,16/07/2016,7.8,3058.0,3.0,2.0,3.0,405.0,156.0,1930.0,Moreland,-37.7464,144.959,Northern Metropolitan,11204.0
760000.0,Thornbury,84 Raleigh St,2,h,S,Nelson,16/04/2016,6.5,3071.0,2.0,1.0,0.0,0.0,75.0,1900.0,Darebin,-37.7595,145.0061,Northern Metropolitan,8870.0
820000.0,Flemington,127 Princes St,3,h,PI,Jellis,9/09/2017,3.4,3031.0,3.0,1.0,0.0,185.0,98.0,1900.0,,-37.78449000000001,144.93482,Northern Metropolitan,3593.0
609000.0,Ringwood East,2/5 Mines Rd,2,u,S,Barry,27/05/2017,21.3,3135.0,2.0,1.0,2.0,190.0,70.0,1970.0,Maroondah,-37.80551,145.24589,Eastern Metropolitan,4407.0
850000.0,Flemington,65 Victoria St,3,h,VB,Jellis,24/09/2016,4.4,3031.0,4.0,2.0,0.0,162.0,,1905.0,Moonee Valley,-37.7866,144.9343,Northern Metropolitan,3593.0
623000.0,Southbank,2/95 Dodds St,2,u,S,Cayzer,7/05/2016,1.2,3006.0,2.0,1.0,1.0,0.0,,1995.0,Melbourne,-37.828,144.9683,Southern Metropolitan,8400.0
790000.0,Heidelberg Heights,3 Dougharty Rd,3,h,S,Miles,1/07/2017,8.8,3081.0,3.0,2.0,1.0,458.0,,,Banyule,-37.73569000000001,145.05913,Eastern Metropolitan,2947.0
1928000.0,Parkville,110 Gatehouse St,4,h,S,Jellis,24/09/2016,2.6,3052.0,4.0,1.0,0.0,194.0,186.0,1890.0,Melbourne,-37.7944,144.9542,Northern Metropolitan,2309.0
1160500.0,Melbourne,14/2 Exhibition St,2,u,S,Kay,4/03/2017,2.8,3000.0,2.0,2.0,1.0,4230.0,,2006.0,Melbourne,-37.8157,144.9727,Northern Metropolitan,17496.0
410000.0,Melton West,3 Becker Cl,3,h,S,Reliance,27/05/2017,31.7,3337.0,3.0,2.0,2.0,740.0,119.0,1985.0,Melton,-37.68052,144.55106,Northern Victoria,6065.0
645000.0,Deer Park,1 Quinn St,3,h,S,FN,24/06/2017,14.8,3023.0,3.0,1.0,2.0,586.0,,1990.0,Brimbank,-37.7728,144.76941000000005,Western Metropolitan,6388.0
279500.0,Brunswick,6/305 Albion St,1,u,S,Walshe,15/10/2016,5.2,3056.0,1.0,1.0,1.0,0.0,51.0,1970.0,Moreland,-37.7597,144.9548,Northern Metropolitan,11918.0
2205000.0,Toorak,3/1085 Malvern Rd,3,u,S,Jellis,15/10/2016,4.6,3142.0,4.0,2.0,2.0,0.0,185.0,2014.0,Stonnington,-37.8512,145.0282,Southern Metropolitan,7217.0
1225000.0,Balwyn North,3/8 Severn St,3,h,VB,Fletchers,28/08/2016,9.2,3104.0,3.0,2.0,2.0,282.0,,,Boroondara,-37.7936,145.0697,Southern Metropolitan,7809.0
380000.0,St Kilda,32/10 Acland St,1,u,S,Whiting,4/06/2016,6.1,3182.0,1.0,1.0,1.0,2879.0,49.0,1967.0,Port Phillip,-37.863,144.9747,Southern Metropolitan,13240.0
1015000.0,Brunswick East,5 Linden St,2,h,S,Nelson,13/05/2017,4.5,3057.0,2.0,1.0,0.0,137.0,67.0,1890.0,Moreland,-37.7738,144.9733,Northern Metropolitan,5533.0
1911000.0,Elwood,59 Spray St,3,h,S,Marshall,4/03/2017,7.7,3184.0,3.0,1.0,2.0,327.0,,1900.0,Port Phillip,-37.8846,144.9879,Southern Metropolitan,8989.0
2831000.0,Box Hill,20 Graham Pl,3,h,S,Lindellas,3/09/2017,10.9,3128.0,3.0,1.0,3.0,1100.0,,,,-37.8164,145.12964,Eastern Metropolitan,4605.0
430000.0,Meadow Heights,103 Cassinia Cr,3,h,S,Barry,15/07/2017,17.4,3048.0,3.0,1.0,2.0,522.0,,,Hume,-37.64683,144.91106000000005,Northern Metropolitan,4704.0
2367000.0,Balwyn North,109 Maud St,2,h,S,Fletchers,27/05/2017,9.7,3104.0,2.0,1.0,2.0,773.0,,,Boroondara,-37.79589,145.07832,Southern Metropolitan,7809.0
865000.0,Coburg,12 Gordon St,4,h,S,Brad,16/04/2016,7.8,3058.0,4.0,1.0,1.0,452.0,125.0,1925.0,Moreland,-37.7525,144.94799999999995,Northern Metropolitan,11204.0
960000.0,Mitcham,8 Tourello St,3,h,VB,Noel,24/06/2017,17.2,3132.0,3.0,1.0,0.0,781.0,,,Whitehorse,-37.8105,145.20106,Eastern Metropolitan,6871.0
1470000.0,Camberwell,64A Christowel St,2,h,S,Noel,25/02/2017,7.8,3124.0,2.0,1.0,2.0,400.0,,,Boroondara,-37.8393,145.0662,Southern Metropolitan,8920.0
1181000.0,Fitzroy North,373 Rae St,3,h,S,Nelson,10/12/2016,3.5,3068.0,2.0,1.0,1.0,148.0,,,Yarra,-37.7835,144.9799,Northern Metropolitan,6244.0
876000.0,Preston,43 May St,2,h,S,Nelson,18/03/2017,8.8,3072.0,2.0,1.0,2.0,479.0,85.0,1950.0,Darebin,-37.733000000000004,144.9961,Northern Metropolitan,14577.0
930000.0,Wantirna South,41 Witken Av,4,h,S,Noel,29/07/2017,14.7,3152.0,4.0,2.0,2.0,639.0,,,Knox,-37.8789,145.24262,Eastern Metropolitan,7082.0
465000.0,Fitzroy,113/300 Young St,1,u,SP,Jellis,19/11/2016,1.6,3065.0,1.0,1.0,1.0,0.0,52.0,2011.0,Yarra,-37.7974,144.9799,Northern Metropolitan,5825.0
1255000.0,Fairfield,44 Separation St,4,h,S,McGrath,16/09/2017,5.7,3078.0,4.0,1.0,1.0,368.0,148.0,1915.0,,-37.77167,145.02015,Northern Metropolitan,2970.0
970000.0,Northcote,39 Victoria Rd,2,h,S,McGrath,20/05/2017,5.5,3070.0,2.0,2.0,1.0,173.0,,,Darebin,-37.7806,145.0097,Northern Metropolitan,11364.0
650000.0,Greenvale,24 Posy St,5,h,PI,hockingstuart,16/09/2017,20.4,3059.0,5.0,2.0,2.0,512.0,239.0,2014.0,,-37.6248,144.87612,Northern Metropolitan,4864.0
700000.0,Sunshine,75 Duke St,3,h,SP,S&L,12/08/2017,10.5,3020.0,3.0,2.0,1.0,485.0,130.0,1950.0,Brimbank,-37.78703,144.84569,Western Metropolitan,3755.0
1450000.0,Toorak,2/703 Orrong Rd,2,u,PI,Williams,8/10/2016,4.6,3142.0,2.0,2.0,2.0,0.0,,,Stonnington,-37.8414,145.0137,Southern Metropolitan,7217.0
2635000.0,Prahran,19 Airlie Av,4,h,S,Jellis,12/08/2017,4.6,3181.0,4.0,2.0,2.0,401.0,154.0,1910.0,Stonnington,-37.85565,145.00839,Southern Metropolitan,7717.0
2980000.0,Hampton,107 Willis St,5,h,S,hockingstuart,19/11/2016,13.7,3188.0,5.0,3.0,2.0,694.0,323.0,2011.0,Bayside,-37.9372,145.0101,Southern Metropolitan,5454.0
