customer_id,level_tenure,member_score,num_promoted,account_bal,location,member_type,response
SB0000138402,175,755,0,3941,E,S,0
SB0000115518,63,760,0,3602,W,S,1
SB0000047222,123,566,0,3551,E,R,1
SB0000058611,230,676,0,3197,S,C,0
SB0000018805,190,520,0,1603,E,T,0
SB0000042262,95,520,0,2239,N,T,0
SB0000067108,99,599,0,3910,N,R,1
SB0000097126,131,553,0,3604,E,,1
SB0000065840,83,611,0,3171,N,R,0
SB0000130583,179,619,0,3668,E,N,0
SB0000026593,186,520,0,1411,E,T,0
SB0000125791,87,643,0,,N,N,0
SB0000112308,131,725,0,2524,E,S,0
SB0000144306,83,690,0,3906,N,C,0
SB0000082902,519,636,0,3303,E,N,0
SB0000071982,206,729,0,3764,S,S,0
SB0000077062,147,534,0,4046,E,T,0
SB0000039813,151,520,0,3284,E,T,0
SB0000069049,91,671,0,2825,N,C,0
SB0000043843,127,648,0,3144,E,N,0
SB0000077486,103,557,0,2813,N,R,1
SB0000077478,36,756,0,3805,W,S,0
SB0000032976,91,653,0,3451,N,C,0
SB0000082973,246,760,0,3752,S,S,0
SB0000058812,111,665,0,3413,N,C,0
SB0000086813,135,760,0,,E,S,0
SB0000105491,67,520,0,,W,T,0
SB0000126213,12,520,0,4055,W,T,1
SB0000085033,210,520,0,703,S,T,0
SB0000015314,56,717,0,3233,W,C,0
SB0000066331,246,520,0,2431,S,T,0
SB0000111836,159,698,0,2082,E,C,0
SB0000023740,40,733,0,,W,S,0
SB0000078655,147,604,0,3321,E,R,0
SB0000121424,167,601,0,,E,R,0
SB0000056885,115,553,0,3693,N,T,0
SB0000071841,87,698,1,3782,N,C,0
SB0000135147,234,715,0,3026,S,,0
SB0000090748,119,664,0,3483,N,C,0
SB0000064131,115,715,0,3070,N,C,0
SB0000067264,111,520,0,3489,N,T,1
SB0000020505,202,604,0,3826,S,R,0
SB0000148530,115,736,0,3481,N,S,0
SB0000094490,131,520,0,3427,E,T,1
SB0000079455,52,520,0,3923,W,T,0
SB0000091307,67,684,0,3622,W,C,0
SB0000113342,16,760,0,3788,W,S,0
SB0000070134,60,743,0,2737,W,S,0
SB0000066297,139,642,0,1869,E,N,0
SB0000030724,119,699,0,3651,N,C,0
SB0000144749,147,520,0,3852,E,T,0
SB0000013755,79,646,0,7119,N,N,0
SB0000079315,111,638,0,2878,N,N,0
SB0000024594,186,671,0,3329,E,C,0
SB0000045970,159,746,0,3026,E,S,0
SB0000039391,103,678,0,3345,N,C,0
SB0000123979,91,719,0,3343,N,C,0
SB0000053498,103,760,0,2229,N,S,0
SB0000117438,159,520,0,1845,E,T,0
SB0000126851,194,715,0,,E,,0
SB0000108186,135,760,0,3268,E,S,0
SB0000147451,99,520,0,3591,N,T,0
SB0000101770,159,695,0,3144,E,C,0
SB0000128952,119,667,0,3174,N,C,0
SB0000063324,167,644,0,3410,E,N,0
SB0000120491,131,690,0,2082,E,C,0
SB0000051622,206,753,0,3852,S,S,0
SB0000141583,75,646,0,3956,N,N,0
SB0000082118,175,520,0,2145,E,,0
SB0000022900,36,734,0,3613,W,S,0
SB0000124888,179,691,0,2170,E,C,0
SB0000124602,202,713,0,2141,S,C,0
SB0000050269,163,685,0,2581,E,C,0
SB0000073055,115,669,0,3743,N,C,0
SB0000093852,123,725,0,1713,E,S,0
SB0000068888,115,738,0,3358,N,S,0
SB0000040298,87,657,0,3654,,C,0
SB0000112402,182,696,0,,E,C,0
SB0000021190,182,629,0,3707,E,N,0
SB0000072099,111,756,0,3469,N,S,0
SB0000089463,119,727,0,1108,N,S,0
SB0000060566,67,760,0,3669,W,S,0
SB0000044626,179,637,0,2982,E,N,0
SB0000046652,123,706,0,2542,E,C,0
SB0000124054,123,520,0,1279,E,T,0
SB0000143701,230,737,0,3558,S,S,0
SB0000034440,182,723,0,2975,E,C,0
SB0000142922,159,520,0,4024,E,T,0
SB0000027541,151,670,0,3941,E,C,0
SB0000131721,202,615,0,3631,S,R,0
SB0000043448,483,695,0,3011,E,C,0
SB0000059111,91,691,0,2662,N,C,0
SB0000074584,131,759,0,3410,E,S,0
SB0000126531,127,715,0,3410,E,C,0
SB0000030155,28,759,0,3728,W,S,0
SB0000121148,159,705,0,3109,E,C,0
SB0000052150,226,709,0,3658,S,C,0
SB0000116040,242,671,0,3675,S,C,0
SB0000052874,175,682,0,3481,E,C,0
SB0000129278,147,719,0,1373,E,C,0
SB0000112771,,704,0,2008,E,C,0
SB0000073197,63,520,0,3551,W,T,1
SB0000145989,182,520,0,3190,E,T,0
SB0000077885,155,688,0,3023,E,C,0
SB0000104255,99,645,0,3268,N,N,0
SB0000068227,143,678,0,2377,E,C,0
SB0000027074,155,520,0,1724,E,T,0
SB0000132509,246,668,0,3321,S,C,0
SB0000043163,515,717,0,3773,W,C,0
SB0000069478,87,520,0,3071,N,T,0
SB0000131091,159,520,0,,E,T,0
SB0000087608,44,721,0,3711,W,C,0
SB0000107587,139,664,0,,E,C,0
SB0000098193,139,624,0,2170,E,N,0
SB0000079050,190,677,0,3902,E,C,0
SB0000087696,63,689,0,3144,W,C,0
SB0000094212,246,745,0,3410,S,S,0
SB0000052687,190,733,0,3024,E,S,0
SB0000120587,226,748,0,3321,S,S,0
SB0000071989,182,708,0,3764,E,C,0
SB0000081463,139,681,0,2879,E,C,0
SB0000134640,36,520,0,2526,,T,0
SB0000112244,159,521,0,1993,E,T,0
SB0000052695,222,706,0,2748,S,C,0
SB0000047615,32,643,0,4083,W,N,1
SB0000137262,190,520,0,2334,E,T,0
SB0000066829,71,648,0,3895,W,N,0
SB0000041863,163,707,0,1108,E,C,0
SB0000043801,107,654,0,3179,N,C,0
SB0000046862,159,641,0,3046,E,N,0
SB0000117243,44,759,0,3777,W,S,0
SB0000068385,119,520,0,3662,N,T,0
SB0000018421,171,727,0,3852,E,S,0
SB0000134506,171,654,0,3233,E,C,0
SB0000118520,143,688,0,2701,E,C,0
SB0000088760,186,520,0,3334,E,T,0
SB0000061019,186,520,0,3809,E,T,0
SB0000041968,75,665,0,3684,N,C,0
SB0000077856,222,749,0,-132,S,S,0
SB0000088076,131,531,0,3861,E,T,0
SB0000060971,48,732,0,3658,W,S,0
SB0000131524,87,692,0,1554,N,C,0
SB0000073258,,520,0,3135,,T,0
SB0000132282,,704,0,3498,E,C,0
SB0000100950,617,719,0,3587,S,C,0
SB0000101832,87,676,0,2878,N,C,0
SB0000110237,99,671,0,2082,N,C,0
SB0000123516,448,643,0,948,E,N,0
SB0000077484,131,713,0,2394,E,C,0
SB0000017821,246,520,0,2497,S,T,0
SB0000040879,83,675,0,3410,N,C,0
SB0000021864,163,684,0,3303,E,C,0
SB0000125481,202,708,0,3339,S,C,0
SB0000083247,179,656,0,3923,E,C,0
SB0000070359,238,757,0,3587,S,S,0
SB0000125312,44,635,0,6549,W,N,0
SB0000089698,119,647,0,3410,N,N,0
SB0000148084,155,710,0,2998,E,C,0
SB0000117842,44,728,0,3764,W,,0
SB0000100381,131,520,0,3680,E,T,0
SB0000030335,238,520,0,2637,S,T,0
SB0000044754,95,698,0,3091,N,C,0
SB0000119413,67,656,0,3348,W,C,0
SB0000052319,115,729,0,3705,N,S,0
SB0000094321,63,659,0,3764,W,C,0
SB0000112880,91,617,0,3452,N,N,0
SB0000029322,91,520,0,3852,N,T,0
SB0000081291,147,637,0,3587,E,N,0
SB0000115446,91,615,0,3902,N,R,0
SB0000023820,79,554,0,3675,N,,1
SB0000051867,123,607,0,3370,E,R,0
SB0000127922,202,760,0,3051,S,S,0
SB0000131950,171,572,0,3782,E,R,0
SB0000053603,163,760,0,3852,E,S,0
SB0000050194,44,662,0,3886,W,C,1
SB0000130198,111,520,0,3852,N,T,0
SB0000127988,103,760,0,3268,N,S,0
SB0000041438,198,719,0,3056,E,C,0
SB0000014276,155,670,0,3233,E,C,0
SB0000091378,163,608,0,3188,E,R,0
SB0000120091,75,718,0,3509,N,,0
SB0000080427,103,760,0,3699,N,S,0
SB0000067490,194,647,0,3534,E,N,0
SB0000128705,,758,0,3410,W,S,0
SB0000103493,135,699,1,2142,E,C,0
SB0000100052,218,755,0,4043,S,S,0
SB0000149721,246,725,0,3321,S,S,0
SB0000110764,87,677,0,3779,N,C,0
SB0000134884,147,520,0,3325,E,T,0
SB0000101188,48,748,0,1787,W,S,0
SB0000064684,63,520,0,2682,W,T,0
SB0000013575,95,548,0,3498,N,T,1
SB0000073021,111,520,0,3398,N,T,0
SB0000102471,135,746,0,,E,S,0
SB0000016025,91,724,0,3693,N,S,0
SB0000034989,147,651,0,3622,E,N,0
SB0000027968,163,520,0,1847,E,T,0
SB0000081450,175,698,0,2886,E,C,0
SB0000025497,111,679,0,2542,N,,0
SB0000058932,131,630,1,3392,E,N,0
SB0000014096,246,704,0,3592,S,C,0
SB0000090464,190,731,0,2259,E,S,0
SB0000132281,171,760,0,3392,E,S,0
SB0000063713,83,520,0,741,N,T,0
SB0000098530,234,704,0,3622,S,C,0
SB0000110555,115,640,0,2474,N,N,0
SB0000111380,71,682,0,3210,W,C,0
SB0000118805,190,520,0,2965,,T,0
SB0000134985,139,635,0,3706,E,N,0
SB0000027272,147,750,0,2790,E,S,0
SB0000060233,143,730,0,3911,E,S,0
SB0000105306,182,674,0,4025,E,C,0
SB0000102604,194,746,0,3404,E,S,0
SB0000147680,115,520,0,2192,N,T,0
SB0000143825,67,633,0,2513,W,N,0
SB0000118624,44,520,0,3187,W,T,0
SB0000135746,182,707,0,3941,E,C,0
SB0000134464,175,731,0,3410,E,S,0
SB0000081122,171,673,0,2170,E,C,0
SB0000118207,95,648,0,3113,N,N,0
SB0000137434,147,707,0,2693,E,C,0
SB0000122897,246,752,0,3906,S,S,0
SB0000051426,230,740,0,3645,S,S,0
SB0000029901,,717,0,2988,S,C,0
SB0000034370,87,633,0,3144,N,N,0
SB0000014478,63,673,0,3587,W,C,0
SB0000080366,99,649,0,3823,N,N,0
SB0000035066,,713,0,2707,E,C,0
SB0000060250,123,705,0,2819,E,C,0
SB0000052540,111,651,0,3759,N,N,0
SB0000126898,123,713,0,2992,E,C,0
SB0000072240,179,718,0,2569,E,C,0
SB0000045959,143,643,0,3336,E,N,0
SB0000075192,,726,0,7752,E,S,0
SB0000118796,242,636,0,3864,S,N,0
SB0000087663,87,532,0,3619,N,T,0
SB0000109343,246,759,0,,S,S,0
SB0000141061,139,651,0,3463,E,N,0
SB0000034158,135,520,0,3941,E,T,1
SB0000108463,131,728,0,3683,E,S,0
SB0000043384,194,520,0,1648,E,T,0
SB0000059456,16,731,0,3764,W,S,0
SB0000104225,190,760,0,1227,E,S,0
SB0000083337,111,520,0,1318,N,T,0
SB0000034087,210,710,0,2436,S,C,0
SB0000030638,155,661,0,3410,E,,0
SB0000080382,111,698,0,1934,N,C,0
SB0000039712,190,720,0,2951,E,C,0
SB0000106560,56,623,0,3410,W,N,0
SB0000116767,139,520,0,,E,T,0
SB0000090757,190,520,0,3875,E,T,0
SB0000145055,198,664,0,3374,E,C,0
SB0000021966,52,590,0,3510,W,R,0
SB0000113797,83,520,0,3864,N,T,1
SB0000109486,372,520,0,-132,S,T,0
SB0000026622,75,714,0,3020,N,C,0
SB0000050410,242,760,0,2436,S,S,0
SB0000102307,56,734,0,3410,W,S,0
SB0000096050,123,653,0,3196,,C,0
SB0000081876,214,719,0,3822,S,C,0
SB0000027467,159,520,0,4000,E,T,0
SB0000106717,155,520,0,3601,E,T,0
SB0000065291,36,520,0,3370,W,T,0
SB0000031564,179,728,0,3073,E,S,0
SB0000020715,87,666,0,3662,N,C,0
SB0000146260,143,520,0,1264,E,T,0
SB0000056853,246,749,0,4065,S,S,0
SB0000059789,131,520,0,3163,E,T,0
SB0000085344,107,684,0,3047,N,C,0
SB0000093072,206,688,0,3020,S,C,0
SB0000045456,56,735,0,3675,W,S,0
SB0000061007,163,669,0,2294,E,C,0
SB0000136482,167,708,0,3415,E,C,0
SB0000140938,179,687,0,3451,E,C,0
SB0000107065,119,723,0,3056,N,C,0
SB0000020006,87,672,0,3262,N,C,0
SB0000124605,139,744,0,1816,E,S,0
SB0000130965,147,664,0,,E,C,0
SB0000116947,40,759,0,3675,W,,0
SB0000056451,83,546,0,3693,N,T,1
SB0000036134,234,520,0,1592,S,T,0
SB0000109390,127,718,0,3225,E,C,0
SB0000020348,119,553,0,3923,N,T,1
SB0000021597,163,551,0,3210,E,T,0
SB0000028568,163,732,0,1860,E,S,0
SB0000059310,123,584,0,,E,R,0
SB0000118239,107,599,0,3887,N,R,0
SB0000084708,147,520,0,285,E,T,0
SB0000099996,131,662,0,3693,E,C,0
SB0000064940,83,583,0,2524,N,R,0
SB0000107102,139,520,0,3604,E,T,0
SB0000116770,449,666,0,3551,N,C,0
SB0000116557,151,644,0,3436,E,N,0
SB0000105552,182,661,0,3764,E,C,0
SB0000080503,63,520,0,1459,W,T,0
SB0000047402,40,692,0,4065,W,C,1
SB0000075780,190,600,0,4012,E,R,0
SB0000081133,119,681,0,2377,N,C,0
SB0000035443,147,690,0,2908,E,C,0
SB0000149088,159,520,0,3320,E,T,0
SB0000099183,218,757,0,1993,S,S,0
SB0000085550,230,527,0,3438,S,T,0
SB0000106376,206,755,0,3941,S,S,0
SB0000081077,226,520,0,516,S,T,0
SB0000117461,182,702,0,3210,E,C,0
SB0000103247,52,520,0,3807,W,T,0
SB0000053415,246,760,0,1541,S,,0
SB0000016434,123,643,0,2688,E,N,0
SB0000118013,99,656,0,3587,N,C,0
SB0000100794,151,520,0,3208,E,T,0
SB0000064244,131,520,0,3587,E,T,0
SB0000103668,99,683,0,2660,N,,0
SB0000030340,75,702,0,2885,N,C,0
SB0000090561,151,743,0,2506,E,S,0
SB0000028400,119,629,0,2813,N,N,0
SB0000038052,202,755,0,2819,S,S,0
SB0000104932,111,710,0,3250,N,C,0
SB0000121173,119,603,0,2715,N,R,0
SB0000125548,135,520,0,3483,E,,0
SB0000142134,246,731,0,3233,S,S,0
SB0000123465,175,610,0,3675,E,R,0
SB0000143682,52,662,0,2672,W,C,0
SB0000120226,127,721,0,3728,E,C,0
SB0000040743,119,520,0,2982,N,T,0
SB0000135591,633,749,0,3525,E,S,0
SB0000119478,36,520,0,1694,W,T,0
SB0000079788,67,636,0,,W,N,0
SB0000146311,99,710,0,3197,N,C,0
SB0000051352,135,520,0,3905,E,T,1
SB0000032227,182,717,0,2701,E,C,0
SB0000050592,230,733,0,3838,S,S,0
SB0000133794,103,661,0,2991,N,C,0
SB0000067522,230,520,0,2864,S,T,0
SB0000025726,167,733,0,1674,E,,0
SB0000036543,107,733,0,3454,N,S,0
SB0000067285,171,601,0,3534,E,R,0
SB0000074377,139,737,0,3835,E,S,0
SB0000138242,71,736,0,,W,S,0
SB0000087338,175,672,0,2300,E,C,0
SB0000056166,175,714,0,-132,E,C,0
SB0000127628,222,530,0,3377,S,T,0
SB0000069736,135,520,0,1102,E,T,0
SB0000131959,246,731,0,3556,S,S,0
SB0000138706,119,709,0,3188,N,C,0
SB0000037391,103,606,0,3336,N,R,0
SB0000065194,135,669,0,3091,E,C,0
SB0000039542,529,655,0,3608,,C,0
SB0000072699,135,520,0,3799,E,T,0
SB0000016751,,760,0,3739,E,S,0
SB0000043675,147,676,0,812,E,C,0
SB0000017235,246,657,0,3410,S,C,0
SB0000146002,79,520,0,4065,N,T,0
SB0000042911,139,669,0,3504,E,,0
SB0000126804,163,520,0,1575,E,T,0
SB0000060905,48,759,0,3262,W,S,0
SB0000059761,67,700,0,4047,W,C,0
SB0000038749,44,520,0,2742,W,T,1
SB0000038989,167,648,0,2878,E,N,0
SB0000063416,198,651,0,3109,E,N,0
SB0000020529,103,697,0,3011,N,C,0
SB0000128799,182,720,0,3779,E,C,0
SB0000043821,159,718,0,3463,E,C,0
SB0000033252,186,663,0,3936,E,C,0
SB0000088383,123,520,0,2759,E,T,0
SB0000046270,63,729,0,3852,W,S,0
SB0000076422,99,747,0,3579,N,S,0
SB0000057175,79,614,0,3602,N,R,0
SB0000015345,111,520,0,3228,N,T,0
SB0000026068,159,759,0,2170,E,S,0
SB0000108985,40,654,0,3587,W,C,0
SB0000136524,52,646,0,3780,W,N,0
SB0000148582,83,712,0,6493,N,C,0
SB0000077137,155,667,0,2378,E,C,0
SB0000058105,127,634,0,3321,E,N,0
SB0000133086,186,546,0,3731,E,T,0
SB0000127722,171,679,0,2817,E,C,0
SB0000050674,67,600,0,3498,W,R,0
SB0000052121,182,704,0,3268,E,C,0
SB0000126473,198,661,0,3571,E,C,0
SB0000033244,230,520,0,2144,S,T,0
SB0000134738,222,520,0,2490,S,T,0
SB0000120205,,720,0,3912,E,C,0
SB0000083892,83,605,0,3529,N,R,0
SB0000146880,83,740,0,3109,N,S,0
SB0000144548,179,745,0,2170,E,S,0
SB0000140113,111,566,0,3296,N,R,1
SB0000022193,179,758,0,2436,E,S,0
SB0000032233,103,630,0,3080,N,N,0
SB0000062210,127,635,0,2790,E,,0
SB0000148857,71,713,0,4056,W,C,1
SB0000070200,,520,0,3473,E,T,0
SB0000109672,115,669,0,3188,N,C,0
SB0000111046,115,745,0,3056,N,S,0
SB0000095611,87,713,0,3870,N,C,0
SB0000084782,246,760,0,2624,S,S,0
SB0000040708,222,607,0,3799,S,R,0
SB0000022054,71,623,0,3959,W,N,0
SB0000127789,63,703,0,3697,W,C,0
SB0000132257,186,757,0,2539,E,S,0
SB0000035132,67,670,0,3498,W,C,0
SB0000102193,167,667,0,3374,E,C,1
SB0000033347,186,520,0,3485,E,T,0
SB0000025247,151,628,0,3330,E,N,0
SB0000096748,198,687,0,3416,E,C,0
SB0000141859,246,760,0,3858,S,S,0
SB0000117027,218,520,0,-132,S,T,0
SB0000070659,175,652,0,3838,E,N,0
SB0000017880,163,687,0,3483,E,C,0
SB0000143923,123,709,0,3835,E,C,0
SB0000081424,119,705,0,3515,N,C,0
SB0000097170,127,631,0,2828,E,,0
SB0000032412,179,671,0,3262,E,C,0
SB0000067192,123,665,0,3994,E,C,0
SB0000064702,159,681,0,2642,E,C,0
SB0000089858,230,722,0,3410,S,C,0
SB0000070797,135,694,0,3587,E,C,0
SB0000113729,167,663,0,3513,E,,0
SB0000142565,99,629,0,3498,N,N,0
SB0000045621,60,604,0,3764,W,,1
SB0000099936,151,760,0,2500,E,S,0
SB0000113080,143,677,0,3085,E,C,0
SB0000065645,222,520,0,3781,S,T,0
SB0000036811,52,559,0,3759,W,R,0
SB0000119694,135,656,0,3569,E,C,0
SB0000119257,246,555,0,3855,S,T,0
SB0000095463,179,711,0,3310,,C,0
SB0000090173,143,520,0,2667,E,T,0
SB0000088433,123,712,0,2082,E,C,0
SB0000019661,131,571,0,3590,E,R,0
SB0000039828,171,729,0,2436,E,S,0
SB0000106214,246,760,0,3720,S,S,0
SB0000055707,79,664,0,3592,N,,0
SB0000031196,,540,0,3472,N,T,1
SB0000037683,63,702,0,612,W,,0
SB0000115209,115,707,0,2819,N,C,0
SB0000111133,127,537,0,3262,E,T,0
SB0000049283,79,748,0,2884,N,S,0
SB0000015513,123,555,0,3705,E,T,1
SB0000063971,115,690,0,3794,N,C,0
SB0000103183,135,724,0,2259,E,C,0
SB0000033694,115,664,0,3091,N,C,0
SB0000142179,79,747,0,2524,N,S,0
SB0000131893,131,602,0,3817,E,R,0
SB0000029818,186,520,0,1639,E,T,0
SB0000135967,190,671,0,2809,E,C,0
SB0000051230,182,705,0,3094,E,C,0
SB0000052566,40,728,0,3919,W,S,0
SB0000110815,36,520,0,4029,W,T,1
SB0000037141,36,671,0,3765,W,C,0
SB0000081719,71,756,0,3734,W,,0
SB0000072813,63,681,0,3056,W,C,0
SB0000132539,44,759,0,3675,W,S,0
SB0000097759,159,718,0,2701,E,C,0
SB0000128213,214,743,0,1285,S,S,0
SB0000124288,246,760,0,3881,S,S,0
SB0000134764,135,753,0,3764,E,S,0
SB0000024637,52,691,0,3436,W,C,0
SB0000078037,119,604,0,3410,N,R,0
SB0000090844,40,760,0,3675,W,,0
SB0000127092,139,751,0,3654,E,S,1
SB0000072178,175,670,0,3215,E,C,0
SB0000098527,175,592,0,4056,E,R,0
SB0000120704,186,648,0,3608,E,N,0
SB0000025368,234,756,0,3765,S,S,0
SB0000147714,115,749,0,3412,N,S,0
SB0000015883,246,520,0,3635,S,T,0
SB0000030026,163,718,0,3481,E,C,0
SB0000054265,75,626,0,3525,N,N,0
SB0000077952,123,588,0,3532,,R,1
SB0000081895,163,664,0,3197,E,C,0
SB0000062324,87,520,0,3122,N,T,0
SB0000138319,171,657,0,2631,E,C,0
SB0000050696,214,753,0,2328,S,S,0
SB0000140437,218,520,0,2803,S,T,0
SB0000034755,44,678,0,3358,W,C,0
SB0000066533,147,709,0,3140,E,C,0
SB0000083714,190,520,0,587,E,T,0
SB0000044792,135,658,0,435,E,C,0
SB0000059771,71,759,0,3889,W,S,1
SB0000026409,230,730,0,3376,S,S,0
SB0000089918,87,703,0,3519,N,C,0
SB0000045492,171,758,0,3216,E,S,0
SB0000073719,179,520,0,574,,T,0
SB0000082496,182,711,0,3321,E,C,0
SB0000100216,182,520,0,2586,E,T,0
SB0000051923,238,520,0,2360,S,T,0
SB0000086944,119,760,0,1351,N,S,0
SB0000140816,,760,0,2000,E,S,0
SB0000054127,71,702,0,2878,W,C,0
SB0000054225,87,683,0,2248,N,C,0
SB0000149681,167,520,0,1747,E,T,0
SB0000018510,91,706,0,3056,N,C,0
SB0000027584,234,705,0,3941,S,C,0
SB0000127755,182,709,0,1763,E,C,0
SB0000133395,95,719,0,-132,N,C,0
SB0000031754,115,747,0,3957,N,S,0
SB0000059935,111,747,0,4071,N,S,0
SB0000143983,71,684,0,,W,C,0
SB0000045335,52,711,0,3852,W,C,1
SB0000072386,123,711,0,3481,,C,0
SB0000133758,135,668,0,3062,E,C,0
SB0000101574,179,629,0,3667,E,N,0
SB0000104705,214,691,0,3705,S,C,0
SB0000059394,175,520,0,3941,E,T,0
SB0000056004,131,659,0,3041,E,C,0
SB0000028318,91,685,0,3955,N,C,0
SB0000108122,103,682,0,3262,N,C,0
SB0000125654,79,739,0,3750,N,S,0
SB0000067253,60,689,0,4012,,C,1
SB0000043799,119,584,0,3498,N,R,0
SB0000126320,28,760,0,2075,W,S,0
SB0000074130,91,653,0,2524,N,C,0
SB0000063156,119,520,0,2573,N,T,0
SB0000101486,67,696,0,3321,W,C,0
SB0000146592,115,700,0,2566,N,C,0
SB0000025309,226,520,0,2553,S,T,0
SB0000115774,52,520,0,1594,W,T,1
SB0000064443,52,594,0,3958,W,R,0
SB0000116822,226,520,0,3648,S,T,0
SB0000074090,135,653,0,3218,E,,0
SB0000041339,206,758,0,,S,S,0
SB0000027085,67,671,0,3374,W,C,0
SB0000138920,210,674,0,3144,S,C,0
SB0000064913,155,688,0,2754,E,C,0
SB0000076984,,684,0,3856,E,C,0
SB0000099374,87,702,0,2856,N,C,0
SB0000067462,171,734,0,2878,E,S,0
SB0000086178,202,714,0,3115,S,C,0
SB0000036317,44,706,0,3830,W,C,0
SB0000060688,246,520,0,2710,S,T,0
SB0000025636,218,520,0,3606,S,T,0
SB0000116461,67,520,0,4021,W,T,0
SB0000076096,155,716,0,,E,,0
SB0000045018,163,756,0,,E,S,0
SB0000145212,111,729,0,2049,N,S,0
SB0000131914,99,708,0,2293,N,C,0
SB0000066336,171,629,0,3357,E,N,0
SB0000031743,83,713,0,3073,N,C,0
SB0000125373,202,720,0,3009,S,C,0
SB0000032697,175,734,0,1978,E,S,0
SB0000147960,147,685,0,2758,E,C,0
SB0000112298,63,623,0,3292,W,N,0
SB0000111625,198,520,0,3942,E,T,1
SB0000017714,91,740,0,399,N,S,0
SB0000109573,95,637,0,3302,N,N,0
SB0000067747,63,729,0,3020,W,S,0
SB0000036277,179,520,0,4013,E,T,0
SB0000041545,139,620,0,3217,E,N,0
SB0000070704,143,698,0,,E,C,0
SB0000038521,139,660,0,2746,E,C,0
SB0000072577,123,520,0,10043,E,T,0
SB0000029417,131,740,0,1735,E,S,1
SB0000102696,171,736,0,2229,E,S,0
SB0000077017,63,724,0,3834,W,C,0
SB0000108531,123,520,0,1677,E,T,0
SB0000078292,95,520,0,8419,N,T,0
SB0000014158,75,625,0,3445,N,N,0
SB0000126124,95,714,0,3223,N,,0
SB0000124492,48,734,0,3734,W,S,0
SB0000140515,67,650,0,3728,W,N,0
SB0000133038,119,576,0,3427,N,R,1
SB0000066971,79,677,0,2506,N,C,0
SB0000036269,167,520,0,2711,E,T,0
SB0000096866,159,607,0,3462,E,R,0
SB0000026017,198,520,0,2826,E,T,0
SB0000059299,163,699,0,3599,E,C,0
SB0000060216,147,582,0,3516,E,R,0
SB0000044962,28,724,0,3801,W,S,1
SB0000064810,159,695,0,2400,E,C,0
SB0000135278,194,696,0,3321,E,C,0
SB0000059766,83,740,0,3233,N,S,0
SB0000135732,95,744,0,3578,N,S,0
SB0000032141,246,714,0,3427,S,C,0
SB0000109661,194,721,0,2635,E,C,0
SB0000054756,139,760,0,3431,E,S,0
SB0000144826,163,520,0,3827,E,T,0
SB0000067826,79,666,0,4012,N,C,1
SB0000048617,135,686,0,2560,E,C,0
SB0000108791,143,520,0,1373,E,T,0
SB0000073321,,520,0,2453,,T,0
SB0000075571,115,723,0,3658,N,C,0
SB0000127808,56,647,0,3512,W,N,0
SB0000097225,91,520,0,3522,N,T,0
SB0000038604,135,622,0,4043,E,N,0
SB0000047091,115,520,0,2860,N,T,0
SB0000104869,,720,0,3498,E,C,0
SB0000101548,175,630,0,2967,E,N,0
SB0000105979,159,627,0,2456,E,,0
SB0000062090,95,600,0,3153,N,R,0
SB0000101063,32,708,0,3764,W,C,0
SB0000142126,147,720,0,3912,E,C,0
SB0000122515,36,520,0,2104,W,T,0
SB0000057310,139,687,0,,E,C,0
SB0000123562,48,716,0,3731,W,C,0
SB0000100335,151,687,0,3303,E,C,0
SB0000083825,167,535,0,3498,E,T,0
SB0000136600,163,704,0,1819,E,C,0
SB0000125756,190,759,0,3799,E,S,0
SB0000146281,127,660,0,2932,E,C,0
SB0000148607,40,653,0,3438,W,C,0
SB0000148201,83,714,0,3073,N,C,0
SB0000106294,206,520,0,2011,S,T,0
SB0000063765,67,751,0,2790,W,S,0
SB0000054339,226,520,0,2940,S,T,0
SB0000050520,179,650,0,2241,E,N,0
SB0000065131,24,757,0,3852,W,S,0
SB0000110897,52,598,0,3020,W,R,1
SB0000021695,131,728,0,753,E,S,0
SB0000081580,99,672,0,2377,N,C,0
SB0000094358,67,595,0,3395,W,R,1
SB0000018512,115,617,0,1455,N,N,0
SB0000027994,175,670,0,3345,E,C,0
SB0000094245,71,698,0,3354,W,C,0
SB0000022454,127,520,0,3239,E,T,0
SB0000111340,119,759,0,3268,N,S,0
SB0000145380,139,554,0,3336,E,T,0
SB0000081528,79,725,0,3371,N,S,0
SB0000057564,151,683,0,3551,E,C,0
SB0000115127,131,649,0,3550,E,N,0
SB0000014411,44,520,0,2960,W,T,0
SB0000115090,218,520,0,3901,S,T,0
SB0000073448,79,693,0,2861,N,C,0
SB0000095650,103,655,0,3441,N,C,0
SB0000052413,87,520,0,504,N,T,0
SB0000102472,167,643,0,3135,E,N,0
SB0000133588,52,660,0,3683,W,C,0
SB0000024007,115,676,0,3336,N,C,0
SB0000018783,119,675,0,3764,N,C,0
SB0000087484,222,744,0,3793,S,S,0
SB0000026807,71,693,0,2672,W,,0
SB0000022881,222,654,0,3174,S,C,0
SB0000046557,32,520,0,3231,W,T,0
SB0000056964,28,715,0,3852,W,C,0
SB0000119340,40,726,0,3678,W,S,1
SB0000134217,135,545,0,2932,E,T,0
SB0000137979,123,520,0,2619,E,T,0
SB0000025510,194,718,0,3657,E,C,0
SB0000126711,56,520,0,3986,W,T,0
SB0000024032,147,723,0,2102,E,C,0
